county_name,reg_voters,lowdem,uncertain,persuasion,highdem,census_block_group_2010
Cameron,1052,323,174,18,175,480610118023
Cameron,1840,645,108,25,365,480610119011
Cameron,1256,374,61,18,190,480610119012
Cameron,1226,380,57,20,250,480610119013
Cameron,539,202,46,7,99,480610119014
Cameron,1925,461,178,26,341,480610119021
Cameron,1046,312,107,15,179,480610119022
Cameron,1354,699,64,11,343,480610119031
Cameron,992,191,100,20,165,480610120011
Cameron,2388,659,203,35,438,480610120012
Cameron,912,148,69,21,148,480610120013
Cameron,532,77,40,7,38,480610120014
Cameron,1843,395,227,28,344,480610120021
Cameron,1890,425,232,26,362,480610120022
Cameron,673,55,30,3,91,480610121011
Cameron,1835,658,221,37,362,480610121012
Cameron,1109,273,110,20,215,480610121013
Cameron,1208,561,95,14,220,480610121021
Cameron,1665,869,160,28,255,480610121022
Cameron,1255,432,133,19,223,480610122001
Cameron,1058,425,137,12,188,480610122002
Cameron,863,251,93,6,111,480610122003
Cameron,1401,708,212,15,180,480610122004
Cameron,1163,446,168,20,213,480610122005
Cameron,1459,142,68,18,205,480610123011
Cameron,2758,326,179,37,519,480610123012
Cameron,603,89,31,8,88,480610123041
Cameron,1932,404,76,22,344,480610123042
Cameron,1418,400,49,17,310,480610123043
Cameron,4073,363,192,28,561,480610123051
Cameron,1772,650,240,27,357,480610124011
Cameron,1138,534,131,17,179,480610124012
Cameron,878,286,83,12,151,480610124013
Cameron,1031,285,109,9,189,480610124021
Cameron,2043,689,196,51,345,480610124022
Cameron,673,276,57,11,127,480610124023
Cameron,2499,1215,155,56,509,480610125041
Cameron,8365,3712,565,254,2158,480610125042
Cameron,1071,486,102,18,201,480610125051
Cameron,676,356,68,10,106,480610125052
Cameron,2814,1492,274,46,472,480610125053
Cameron,1608,320,128,25,454,480610125061
Cameron,1783,517,108,20,428,480610125062
Cameron,2599,1313,210,60,495,480610125071
Cameron,1504,624,175,23,343,480610125072
Cameron,2106,804,213,32,374,480610125081
Cameron,1564,857,129,39,241,480610126071
Cameron,1830,723,94,29,295,480610126081
Cameron,1144,603,82,19,219,480610126082
Cameron,1671,993,70,32,306,480610126091
Cameron,947,544,50,14,150,480610126092
Cameron,1410,777,87,22,251,480610126093
Cameron,1935,747,113,39,625,480610126121
Cameron,2318,884,159,41,707,480610126122
Cameron,452,190,36,20,75,480610126123
Cameron,754,277,38,13,227,480610126131
Cameron,654,239,27,19,186,480610126132
Cameron,1661,563,83,43,577,480610126133
Cameron,1110,417,78,28,287,480610126134
Cameron,2288,1350,139,46,336,480610127001
Cameron,666,265,64,9,114,480610127002
Cameron,1959,924,118,42,386,480610128001
Cameron,1271,557,60,17,272,480610128002
Cameron,724,329,55,12,121,480610128003
Cameron,1240,411,69,15,287,480610129001
Cameron,1379,475,74,31,352,480610129002
Cameron,1182,425,44,16,254,480610129003
Cameron,1407,488,95,32,314,480610130021
Cameron,858,288,41,23,230,480610130022
Cameron,633,244,42,5,118,480610130023
Cameron,1500,648,68,19,273,480610130031
Cameron,1065,313,81,10,300,480610130041
Cameron,546,189,30,3,145,480610130042
Cameron,894,396,30,12,186,480610130043
Cameron,750,173,46,13,265,480610131021
Cameron,2186,976,130,27,521,480610131022
Cameron,986,297,77,12,257,480610131041
Cameron,911,262,78,14,234,480610131042
Cameron,851,338,45,12,150,480610131043
Cameron,928,460,59,13,147,480610131061
Cameron,1056,503,34,35,150,480610131062
Cameron,1121,443,76,18,275,480610131063
Cameron,766,387,35,20,102,480610132031
Cameron,667,344,38,10,106,480610132032
Cameron,840,429,36,21,146,480610132041
Cameron,720,379,38,17,128,480610132042
Cameron,1095,522,69,26,219,480610132051
Cameron,1211,614,52,19,251,480610132052
Cameron,1523,880,92,26,211,480610132061
Cameron,1021,567,49,24,144,480610132071
Cameron,929,409,83,8,148,480610132072
Cameron,929,319,58,19,193,480610133031
Cameron,1925,952,140,38,369,480610133032
Cameron,814,406,53,8,176,480610133051
Cameron,948,522,58,33,146,480610133052
Cameron,1512,825,78,30,255,480610133053
Cameron,819,498,38,15,95,480610133061
Cameron,1016,523,36,27,171,480610133062
Cameron,629,360,26,8,82,480610133071
Cameron,979,501,65,19,140,480610133072
Cameron,1296,778,57,35,237,480610133081
Cameron,796,464,48,22,113,480610133082
Cameron,711,411,39,20,115,480610133091
Cameron,1093,602,33,50,202,480610133092
Cameron,1378,614,60,16,214,480610134011
Cameron,370,151,16,6,40,480610134012
Cameron,463,228,13,15,64,480610134021
Cameron,545,279,16,12,68,480610134022
Cameron,496,216,15,13,60,480610134023
Cameron,1092,218,63,24,325,480610135001
Cameron,770,260,28,15,203,480610135002
Cameron,411,138,18,2,75,480610136001
Cameron,661,286,31,4,114,480610136002
Cameron,544,234,22,0,78,480610136003
Cameron,450,231,23,5,67,480610136004
Cameron,792,397,38,14,137,480610137001
Cameron,458,218,21,3,57,480610137002
Cameron,509,225,26,15,67,480610137003
Cameron,731,346,22,11,123,480610137004
Cameron,673,310,14,10,97,480610138011
Cameron,936,443,28,16,102,480610138012
Cameron,565,301,16,6,56,480610138021
Cameron,576,293,11,12,63,480610138022
Cameron,1244,592,28,34,176,480610138023
Cameron,611,311,26,3,85,480610139011
Cameron,1380,709,66,34,199,480610139012
Cameron,1205,604,53,21,209,480610139021
Cameron,938,420,25,11,152,480610139022
Cameron,848,436,33,12,162,480610139023
Cameron,1572,850,40,17,201,480610139031
Cameron,1461,749,94,22,194,480610139032
Cameron,571,297,26,8,66,480610140011
Cameron,1056,435,39,19,122,480610140012
Cameron,675,316,23,27,88,480610140021
Cameron,710,352,24,14,73,480610140022
Cameron,2799,1421,292,31,497,480610141001
Cameron,872,563,55,19,113,480610141002
Cameron,1359,745,99,35,177,480610141003
Cameron,815,435,74,13,92,480610141004
Cameron,795,288,56,6,127,480610142001
Cameron,988,298,117,22,201,480610142002
Cameron,753,304,42,19,155,480610143001
Cameron,1132,484,66,22,214,480610143002
Cameron,406,176,20,1,81,480610143003
Cameron,6493,2701,587,163,1790,480610144001
Cameron,1901,606,235,33,447,480610144002
Cameron,2417,984,249,49,665,480610144003
Cameron,4063,1810,258,125,989,480610145001
Cameron,1572,552,92,40,358,480610145002
Cameron,4,0,0,0,0,480619800011
Cameron,106,31,11,1,2,480619801001
Cameron,1,0,0,0,0,480990108041
Cameron,1,0,0,0,0,481130181365
Cameron,2,0,0,0,0,481610006003
Cameron,1,0,0,0,0,482090105002
Cameron,2,0,0,0,0,482150209032
Cameron,3,1,0,0,1,482150230004
Cameron,2,0,0,0,2,482150231023
Cameron,0,0,0,0,0,482150231042
Cameron,1,0,0,0,0,482150231043
Cameron,0,0,0,0,0,482150236002
Cameron,1,0,0,0,0,483550033062
Cameron,5,3,0,0,2,484899505002
Cameron,12,6,0,0,2,484899506001
Camp,69,3,0,0,0,
Camp,1552,104,58,6,110,480639501011
Camp,1602,122,61,15,128,480639501012
Camp,2156,152,83,16,123,480639501021
Camp,1777,84,40,14,127,480639501022
Camp,612,145,63,12,70,480639502001
Camp,986,150,69,7,85,480639502002
Camp,675,170,20,4,148,480639502003
Camp,747,22,17,4,44,480639502004
Camp,989,92,44,12,61,480639502005
Camp,25,0,0,0,1,484499502002
Camp,8,0,0,0,2,484499504002
Camp,14,0,0,0,2,484599501001
Camp,18,0,1,0,2,484599501002
Camp,3,0,1,0,0,484599502001
Camp,10,0,0,0,0,484599502002
Camp,4,0,0,0,0,484599502003
Camp,1,0,0,0,1,484999501001
Carson,35,0,0,0,0,
Carson,553,6,2,1,6,480659501001
Carson,1194,15,13,7,33,480659501002
Carson,732,5,10,2,26,480659501003
Carson,1969,17,15,8,50,480659502001
Carson,1010,6,5,5,20,480659502002
Carson,555,9,19,6,21,480659502003
Carson,1,0,0,0,0,481799501003
Carson,12,1,0,0,0,482339505002
Carson,48,0,0,1,0,482339505003
Carson,20,0,0,0,0,482339505004
Carson,2,0,0,0,0,482339507002
Carson,1,0,0,0,0,482339509001
Carson,25,1,0,0,0,483750143002
Carson,7,1,1,0,0,483750147001
Carson,2,0,0,0,0,483750148002
Cass,451,0,0,0,0,
Cass,2,0,0,0,0,480370105002
Cass,1730,107,67,18,124,480679501001
Cass,639,15,18,7,43,480679501002
Cass,1619,41,49,12,64,480679501003
Cass,1299,22,25,7,35,480679501004
Cass,881,33,33,4,47,480679501005
Cass,1219,138,60,12,136,480679502001
Cass,1334,95,49,18,101,480679502002
Cass,592,54,25,9,40,480679503001
Cass,987,39,34,6,34,480679503002
Cass,863,110,43,5,73,480679504001
Cass,943,31,39,11,39,480679504002
Cass,524,151,17,7,76,480679504003
Cass,787,136,20,5,78,480679504004
Cass,1090,80,46,14,64,480679504005
Cass,773,54,22,6,36,480679504006
Cass,951,18,20,4,25,480679505001
Cass,635,14,27,6,35,480679505002
Cass,1182,17,30,15,50,480679505003
Cass,1088,47,47,10,91,480679506001
Cass,725,32,27,4,41,480679506002
Cass,853,56,37,10,45,480679506003
Cass,796,61,40,13,53,480679506004
Cass,749,72,27,3,52,480679506005
Cass,1126,76,53,8,86,480679506006
Cass,1264,43,32,8,53,480679507001
Cass,1014,128,41,6,72,480679507002
Cass,942,65,31,7,37,480679507003
Cass,1476,55,32,14,102,480679507004
Cass,17,0,0,0,0,480910210007
Cass,6,0,1,0,1,481830107001
Cass,1,0,0,0,0,482015104002
Cass,1,0,0,0,0,482030202004
Cass,59,13,5,0,3,483159501001
Cass,35,2,3,0,1,483159502001
Cass,15,0,0,0,2,483159502002
Cass,10,0,0,0,0,483159503002
Cass,4,0,0,0,0,483159503003
Cass,28,1,0,0,0,483159504002
Cass,26,0,0,0,0,483439501003
Cass,6,0,0,0,0,483439501005
Cass,32,1,1,1,1,483439502001
Cass,9,0,1,0,0,483439502003
Cass,3,0,0,0,0,483439503003
Castro,142,24,12,3,2,
Castro,1,1,0,0,0,480179501001
Castro,3,0,0,0,0,480179501002
Castro,560,15,22,3,19,480699501001
Castro,219,16,14,1,8,480699501002
Castro,1079,49,65,9,51,480699502001
Castro,1261,153,196,17,67,480699502002
Castro,805,131,97,6,33,480699502003
Castro,669,58,37,1,33,480699503001
Castro,727,168,101,12,63,480699503002
Castro,7,0,0,0,0,481179503005
Castro,2,0,0,0,0,481179504004
Castro,11,1,1,0,0,481179504005
Castro,7,0,1,0,0,481179505003
Castro,11,2,1,0,0,481179506002
Castro,1,0,0,0,0,482799501002
Castro,1,0,0,0,0,482799502001
Castro,11,1,1,0,0,482799502002
Castro,2,0,0,0,0,483699502003
Castro,5,0,0,0,0,483699503005
Castro,1,0,0,0,0,483810219003
Castro,6,0,0,0,0,484379502001
Castro,5,0,0,0,0,484379502002
Castro,3,0,0,0,0,484379503002
Castro,0,0,0,0,0,484379504002
Chambers,669,1,2,0,0,
Chambers,2,0,1,0,0,480359505002
Chambers,1,0,0,0,0,480570005004
Chambers,4210,178,119,34,214,480717101001
Chambers,2411,57,27,26,104,480717101002
Chambers,1854,32,38,13,57,480717101003
Chambers,2079,95,50,22,111,480717102001
Chambers,4650,415,322,56,381,480717102002
Chambers,6487,203,129,52,312,480717102003
Chambers,940,29,22,5,42,480717102004
Chambers,2846,150,118,19,195,480717102005
Chambers,946,39,23,7,45,480717103001
Chambers,1102,171,44,9,98,480717103002
Chambers,1135,134,58,10,80,480717103003
Chambers,1509,68,44,9,62,480717104011
Chambers,1315,58,66,5,43,480717104012
Chambers,1096,60,38,5,51,480717104013
Chambers,1411,195,107,7,134,480717104014
Chambers,1254,85,79,5,78,480717105001
Chambers,771,93,56,4,78,480717105002
Chambers,1607,85,62,14,57,480717105003
Chambers,4,0,0,0,0,482012528002
Chambers,27,5,2,0,4,482012532002
Chambers,2,0,0,0,0,482012532005
Chambers,14,4,2,0,3,482012535001
Chambers,9,4,0,0,0,482012537003
Chambers,16,6,0,0,4,482012537004
Chambers,2,0,0,0,0,482012539001
Chambers,3,0,0,0,0,482012542002
Chambers,1,0,0,0,0,482012543002
Chambers,1,0,0,0,0,482012543004
Chambers,1,0,0,0,0,482012545001
Chambers,4,0,0,0,0,482012547001
Chambers,3,0,0,0,0,482450115001
Chambers,21,0,0,0,1,482450116001
Chambers,4,0,0,0,0,482450116002
Chambers,4,0,1,1,0,482917004004
Chambers,1,0,0,0,0,482917008001
Chambers,108,7,4,1,3,482917008002
Chambers,5,0,0,0,0,482917008003
Chambers,4,0,0,0,0,482917008005
Chambers,2,0,0,0,0,482917009002
Chambers,25,0,0,2,0,482917010001
Chambers,23,0,1,0,1,482917010002
Chambers,7,0,0,0,0,482917010003
Chambers,36,0,0,0,0,482917011001
Chambers,92,1,1,1,3,482917011002
Chambers,19,0,0,0,1,482917011003
Chambers,3,0,0,0,0,482917012005
Chambers,3,0,0,0,0,482917014003
Chambers,2,0,0,0,0,482917014004
Chambers,1,0,0,0,0,482917014006
Cherokee,789,0,0,0,0,
Cherokee,43,0,2,0,2,480050001011
Cherokee,1164,42,14,11,47,480739501001
Cherokee,983,98,35,10,60,480739501002
Cherokee,929,49,28,3,59,480739501003
Cherokee,3874,115,67,30,204,480739502001
Cherokee,1739,29,18,8,70,480739502002
Cherokee,1200,63,30,17,37,480739503001
Cherokee,831,87,32,4,72,480739503002
Cherokee,733,74,36,3,87,480739503003
Cherokee,1441,38,19,16,48,480739503004
Cherokee,745,15,20,9,40,480739503005
Cherokee,904,24,12,6,39,480739503006
Cherokee,683,128,33,4,104,480739504001
Cherokee,672,227,11,3,113,480739504002
Cherokee,1184,313,67,8,118,480739505001
Cherokee,1035,215,82,6,63,480739505002
Cherokee,1326,43,31,12,66,480739506001
Cherokee,1634,96,57,17,91,480739506002
Cherokee,769,93,42,7,46,480739506003
Cherokee,1309,133,90,12,82,480739506004
Cherokee,654,74,36,5,39,480739507001
Cherokee,943,141,74,6,41,480739507002
Cherokee,961,81,42,8,71,480739507003
Cherokee,1312,28,18,8,51,480739508011
Cherokee,1209,30,20,7,39,480739508012
Cherokee,965,56,30,5,91,480739508013
Cherokee,634,37,11,7,43,480739508021
Cherokee,1109,36,28,7,57,480739508022
Cherokee,1154,28,17,6,32,480739508023
Cherokee,1150,33,18,9,56,480739509001
Cherokee,470,25,27,2,13,480739509002
Cherokee,898,68,38,9,75,480739509003
Cherokee,633,67,33,5,79,480739510001
Cherokee,1214,119,39,15,93,480739510002
Cherokee,1039,101,39,17,63,480739510003
Cherokee,1159,62,47,15,61,480739511001
Cherokee,1,0,0,0,0,483396941015
Cherokee,5,0,0,0,0,484019505011
Cherokee,26,1,1,0,0,484019509004
Cherokee,80,11,5,0,3,484019511002
Cherokee,1,0,0,0,0,484230019061
Cherokee,5,0,0,0,0,484230019074
Cherokee,146,2,3,1,2,484230019081
Cherokee,19,0,0,0,0,484230019082
Cherokee,86,1,1,0,0,484230019083
Cherokee,34,0,0,0,0,484230021011
Cherokee,22,2,0,0,1,484230021012
Cherokee,46,1,0,0,5,484230021013
Cherokee,5,0,0,0,0,484230022002
Childress,14,0,0,0,0,
Childress,658,7,8,2,20,480759501001
Childress,13,1,0,0,0,480759501002
Childress,1006,65,34,9,31,480759502001
Childress,702,30,14,2,16,480759502002
Childress,684,22,13,4,26,480759502003
Childress,1509,42,38,18,49,480759502004
Childress,662,39,29,4,15,480759502005
Childress,2,0,0,0,0,480879503001
Childress,2,0,0,0,0,481019501001
Childress,8,0,0,0,0,481919505001
Childress,14,0,0,0,0,481919505003
Clay,65,0,0,0,0,
Clay,2,0,0,0,0,480090201001
Clay,34,0,0,0,1,480090201002
Clay,36,0,0,0,0,480090203001
Clay,12,0,1,0,2,480090203002
Clay,845,11,17,8,36,480770302001
Clay,680,15,14,5,19,480770302002
Clay,1196,14,27,10,42,480770302003
Clay,654,7,13,4,19,480770302004
Clay,1180,17,24,9,39,480770303011
Clay,1026,15,18,6,44,480770303012
Clay,737,10,14,3,10,480770303013
Clay,1609,30,33,5,53,480770303014
Clay,1087,12,13,5,16,480770303021
Clay,689,9,10,4,15,480770303022
Clay,1140,14,15,6,30,480770303023
Clay,12,1,0,1,0,482379501001
Clay,4,0,0,0,0,483379502001
Clay,2,0,0,0,0,483379502002
Clay,19,0,1,0,0,483379504002
Clay,16,0,0,0,1,483379504003
Clay,2,0,0,0,0,483379505002
Clay,0,0,0,0,0,484850108002
Clay,1,0,0,0,0,484850110003
Clay,53,0,1,1,0,484850112001
Clay,1,0,0,0,0,484850113001
Clay,3,0,0,0,0,484850123003
Clay,1,0,0,0,0,484850124004
Clay,1,0,0,0,0,484850128004
Clay,0,0,0,0,0,484850135013
Clay,5,0,0,0,0,484850138001
Cochran,69,3,4,0,0,
Cochran,777,35,34,4,8,480799501001
Cochran,1128,56,53,9,16,480799501002
Cochran,530,36,31,6,12,480799501003
Cochran,3,0,0,0,0,482199502003
Cochran,1,0,0,0,0,482199504004
Coke,74,1,4,0,3,
Coke,742,9,11,5,18,480819501001
Coke,880,34,37,1,24,480819501002
Coke,1001,37,30,11,22,480819502001
Coke,826,23,16,2,22,480819502002
Coke,38,2,1,0,5,483539505004
Coke,6,0,0,0,0,483999501002
Coke,2,0,0,0,0,484319501001
Coke,23,0,1,0,0,484510017043
Coleman,70,0,0,0,0,
Coleman,1,0,0,0,1,480499505001
Coleman,6,0,0,0,0,480499505002
Coleman,11,0,0,0,0,480499505003
Coleman,11,0,0,0,0,480499513002
Coleman,7,0,0,0,0,480590301012
Coleman,4,0,0,0,0,480590301022
Coleman,6,0,0,0,0,480590302003
Coleman,2,0,0,0,0,480590302004
Coleman,471,11,12,1,9,480839503001
Coleman,465,7,14,1,9,480839503002
Coleman,673,9,8,1,22,480839503003
Coleman,971,20,13,3,22,480839503004
Coleman,794,14,14,5,21,480839503005
Coleman,1219,33,26,5,32,480839503006
Coleman,802,9,9,2,12,480839506001
Coleman,713,7,7,1,11,480839506002
Coleman,817,9,18,1,17,480839507001
Coleman,1071,14,18,4,29,480839507002
Coleman,675,22,22,5,19,480839507003
Coleman,1,0,0,0,0,483999501001
Coleman,3,0,0,0,0,483999506005
Coleman,2,0,0,0,0,484410135003
Collin,231,0,0,0,0,
Collin,1593,50,24,13,74,480850301001
Collin,1542,49,18,7,96,480850301002
Collin,2980,82,47,19,113,480850301003
Collin,2106,79,56,31,195,480850302011
Collin,2456,131,81,31,281,480850302012
Collin,1711,63,32,22,128,480850302021
Collin,2969,182,106,45,425,480850302022
Collin,4889,388,224,76,553,480850302031
Collin,5275,312,161,102,627,480850302032
Collin,1050,67,31,15,97,480850302033
Collin,6211,482,256,136,671,480850302034
Collin,3030,201,102,42,280,480850302035
Collin,1303,50,41,23,167,480850303011
Collin,5462,443,303,112,816,480850303012
Collin,2184,58,61,38,219,480850303021
Collin,2201,67,67,34,181,480850303022
Collin,2409,95,81,37,280,480850303031
Collin,2194,163,120,43,214,480850303032
Collin,2787,122,87,42,279,480850303033
Collin,3736,154,131,64,381,480850303041
Collin,1686,79,64,17,136,480850303042
Collin,4869,247,187,96,527,480850303051
Collin,1514,87,61,34,180,480850303052
Collin,5287,233,157,82,465,480850303053
Collin,2496,40,44,42,149,480850303054
Collin,1789,99,44,33,119,480850303055
Collin,448,40,17,8,26,480850303056
Collin,1881,159,99,50,212,480850304031
Collin,1618,117,93,30,239,480850304032
Collin,1352,70,53,21,201,480850304033
Collin,1540,145,84,42,220,480850304041
Collin,798,87,49,21,123,480850304042
Collin,1417,222,106,41,270,480850304043
Collin,1184,100,61,12,186,480850304044
Collin,1632,171,98,34,258,480850304051
Collin,1725,209,93,44,231,480850304052
Collin,543,90,19,9,64,480850304053
Collin,1769,262,134,35,237,480850304061
Collin,1444,208,98,25,165,480850304062
Collin,2082,145,115,34,286,480850304071
Collin,1604,95,80,25,197,480850304072
Collin,1164,169,102,16,144,480850304081
Collin,693,93,64,11,78,480850304082
Collin,1040,91,46,22,130,480850304083
Collin,1402,179,65,20,176,480850304084
Collin,1139,191,82,11,133,480850304085
Collin,586,60,28,10,84,480850304086
Collin,1577,105,63,20,157,480850305041
Collin,1960,311,155,33,229,480850305042
Collin,1920,374,174,27,284,480850305051
Collin,1427,148,79,20,159,480850305052
Collin,1624,230,106,46,281,480850305061
Collin,1361,117,65,31,231,480850305062
Collin,749,47,36,24,106,480850305071
Collin,759,60,55,11,105,480850305072
Collin,1470,88,54,32,204,480850305081
Collin,1670,110,75,55,217,480850305082
Collin,1425,133,99,40,159,480850305083
Collin,1281,72,54,33,150,480850305084
Collin,1002,132,57,19,179,480850305091
Collin,1030,88,67,12,143,480850305092
Collin,1457,192,92,33,268,480850305101
Collin,1151,129,61,36,196,480850305102
Collin,6026,1340,417,210,1609,480850305111
Collin,784,97,56,15,137,480850305112
Collin,1192,149,88,31,212,480850305113
Collin,1477,102,82,24,241,480850305121
Collin,2091,302,152,47,470,480850305122
Collin,5035,769,320,144,901,480850305131
Collin,5852,1191,587,220,1040,480850305132
Collin,1571,116,68,31,214,480850305141
Collin,1553,151,65,28,222,480850305142
Collin,1203,117,69,31,195,480850305143
Collin,1626,220,98,36,228,480850305144
Collin,2485,232,139,72,388,480850305151
Collin,2828,272,133,85,442,480850305152
Collin,2067,175,131,62,339,480850305161
Collin,2776,418,187,114,514,480850305162
Collin,5089,589,322,120,790,480850305171
Collin,1974,221,117,74,332,480850305172
Collin,2425,276,185,100,575,480850305181
Collin,2176,562,251,102,712,480850305182
Collin,3392,460,212,120,681,480850305191
Collin,908,118,57,14,108,480850305192
Collin,1773,271,126,71,485,480850305201
Collin,1475,292,127,43,254,480850305202
Collin,1236,142,72,59,253,480850305203
Collin,747,135,82,21,160,480850305211
Collin,1358,354,159,43,361,480850305212
Collin,885,130,86,20,169,480850305213
Collin,5901,822,481,156,1145,480850305221
Collin,1657,296,171,37,423,480850305222
Collin,1549,205,72,26,285,480850305231
Collin,1512,154,68,42,238,480850305232
Collin,1262,131,81,19,241,480850305233
Collin,2504,417,232,60,538,480850305234
Collin,1301,188,75,32,187,480850305235
Collin,3528,500,284,95,700,480850305241
Collin,821,92,60,13,136,480850305242
Collin,2210,78,60,36,244,480850305251
Collin,1238,69,51,26,141,480850305252
Collin,2570,99,85,49,242,480850305253
Collin,2533,102,77,60,255,480850305261
Collin,2142,248,143,58,385,480850305262
Collin,4516,284,185,66,534,480850305263
Collin,2514,226,149,66,389,480850305271
Collin,1405,113,58,59,244,480850305272
Collin,3604,187,113,61,405,480850305281
Collin,4488,308,152,99,545,480850305282
Collin,2359,187,92,40,244,480850305291
Collin,761,44,30,6,77,480850305292
Collin,3122,136,79,62,409,480850305301
Collin,2991,136,85,49,318,480850305302
Collin,1574,56,49,33,165,480850305311
Collin,4832,255,153,88,593,480850305312
Collin,4121,477,232,60,551,480850306011
